0,2695,2696
1,2697,2698
2,2698,2699
3,2699,2700
4,2700,2701
5,2701,2702
6,2695,2703
7,2703,2704
8,2704,2705
9,2705,2706
10,2707,2697
11,2702,2708
12,2709,2710
13,2710,2697
14,2711,2712
15,2712,2713
16,2713,2714
17,2714,2715
18,2715,2716
19,2716,2717
20,2717,2718
21,2718,2719
22,2709,2720
23,2720,2721
24,2721,2709
25,2722,2723
26,2719,2724
27,2724,2725
28,2725,2726
29,2726,2711
30,2708,2727
31,2727,2728
32,2728,2729
33,2729,2730
34,2730,2731
35,2731,2732
36,2732,2733
37,2733,2734
38,2734,2735
39,2735,2736
40,2736,2737
41,2737,2738
42,2738,2739
43,2739,2740
44,2740,2741
45,2741,2742
46,2742,2743
47,2743,2744
48,2744,2745
49,2745,2746
50,2746,2747
51,2747,2726
52,2722,2748
53,2748,2749
54,2749,2750
55,2750,2751
56,2751,2752
57,2752,2702
58,2753,2754
59,2754,2755
60,2756,2753
61,2757,2758
62,2758,2759
63,2759,2760
64,2760,2756
65,2755,2761
66,2761,2762
67,2762,2763
68,2763,2764
69,2764,2722
70,2761,2765
71,2696,2766
72,2766,2767
73,2768,2769
74,2769,2770
75,2770,2771
76,2771,2772
77,2772,2773
78,2773,2774
79,2774,2775
80,2775,2776
81,2776,2777
82,2777,2696
83,2707,2778
84,2778,2779
85,2779,2710
86,2778,2780
87,2781,2780
88,2707,2782
89,2711,2783
90,2783,2784
91,2784,2785
92,2722,2786
93,2786,2787
94,2787,2788
95,2789,2790
96,2790,2791
97,2791,2792
98,2792,2793
99,2793,2722
100,2702,2794
101,2794,2795
102,2795,2796
103,2796,2789
104,2706,2797
105,2797,2798
106,2798,2799
107,2799,2800
108,2800,2801
109,2801,2802
110,2802,2803
111,2803,2804
112,2711,2805
113,2805,2806
114,2806,2807
115,2807,2808
116,2808,2809
117,2809,2810
118,2810,2695
119,2811,2812
120,2812,2810
121,2813,2814
122,2814,2815
123,2815,2816
124,2816,2817
125,2817,2818
126,2818,2819
127,2819,2811
128,2820,2821
129,2757,2822
130,2822,2823
131,2823,2824
132,2824,2825
133,2825,2826
134,2826,2820
135,2821,2827
136,2828,2829
137,2829,2830
138,2830,2831
139,2831,2832
140,2832,2833
141,2833,2834
142,2834,2835
143,2835,2836
144,2836,2706
145,2706,2837
146,2723,2838
147,2838,2839
148,2839,2840
149,2840,2841
150,2841,2842
151,2842,2843
152,2843,2707
153,2844,2845
154,2845,2838
155,2719,2846
156,2846,2847
157,2847,2848
158,2848,2849
159,2849,2850
160,2850,2851
161,2851,2852
162,2852,2853
163,2853,2854
164,2854,2855
165,2855,2856
166,2856,2857
167,2857,2858
168,2858,2859
169,2859,2860
170,2860,2861
171,2861,2862
172,2862,2863
173,2863,2864
174,2864,2865
175,2865,2866
176,2866,2710
177,2708,2867
178,2867,2868
179,2868,2851
180,2851,2869
181,2869,2870
182,2870,2871
183,2871,2872
184,2872,2813
185,2719,2873
186,2873,2874
187,2874,2875
188,2875,2876
189,2876,2877
190,2877,2827
191,2827,2878
192,2878,2879
193,2879,2880
194,2880,2881
195,2881,2882
196,2882,2883
197,2883,2884
198,2884,2757
199,2757,2885
200,2885,2886
201,2886,2887
202,2887,2888
203,2837,2889
204,2889,2890
205,2890,2891
206,2891,2892
207,2892,2893
208,2893,2894
209,2894,2895
210,2895,2896
211,2896,2897
212,2897,2898
213,2898,2899
214,2899,2900
215,2900,2901
216,2901,2902
217,2902,2903
218,2903,2904
219,2904,2827
220,2837,2905
221,2905,2906
222,2906,2907
223,2907,2908
224,2908,2909
225,2821,2910
226,2910,2911
227,2911,2912
228,2912,2913
229,2913,2914
230,2914,2915
231,2909,2911
232,2821,2916
233,2916,2917
234,2917,2918
235,2919,2920
236,2921,2919
237,2922,2923
238,2923,2924
239,2924,2925
240,2925,2926
241,2926,2927
242,2927,2928
243,2928,2929
244,2929,2930
245,2804,2931
246,2931,2932
247,2933,2934
248,2934,2932
249,2935,2936
250,2936,2937
251,2937,2938
252,2930,2939
253,2939,2940
254,2940,2941
255,2942,2922
256,2941,2753
257,2943,2944
258,2944,2945
259,2941,2946
260,2946,2947
261,2947,2941
262,2920,2948
263,2948,2755
264,2949,2950
265,2950,2948
266,2921,2951
