1,443059.120685,4635982.495828
2,443060.120060,4635982.487839
3,443061.433707,4635740.477981
4,443062.025485,4635689.473404
5,443062.793116,4635660.467345
6,443064.768403,4635532.451955
7,443066.061905,4635475.441806
8,443066.069896,4635476.441739
9,443077.094761,4636001.352106
10,443080.947770,4635462.072897
11,443111.918765,4635460.325509
12,443465.795788,4635466.508310
13,443587.531518,4635465.893241
14,443797.934928,4636011.377601
15,443855.805929,4635999.171243
16,443856.805301,4635999.163365
17,443865.761150,4635899.093231
18,443872.832106,4635750.038222
19,443872.839985,4635751.038156
20,443883.470654,4635472.289158
21,443886.930064,4635477.928542
22,443887.390626,4635476.124930
23,443887.585616,4635719.755462
24,443887.851187,4635474.321307
25,443889.458575,4635724.907347
26,443918.621191,4635472.429004
27,443938.602280,4635471.271737
28,443959.594628,4635471.606562
29,443975.593662,4635472.480715
30,443994.786941,4635727.078417
31,444011.594753,4635729.196281
32,444089.192492,4635555.837736
33,444089.273620,4635534.337227
34,444089.372951,4635674.335660
35,444089.754938,4635659.332740
36,444089.922483,4635521.498878
37,444091.751326,4635499.817980
38,444093.534757,4635727.052706
39,444100.530640,4635726.997802
40,444102.055414,4635475.512251
41,444123.546079,4635475.668659
42,444178.524697,4635476.387624
43,444188.530919,4635477.809214
44,444193.528157,4635477.770064
45,444232.492187,4635730.963417
46,444255.676148,4635475.033492
47,444269.280141,4635466.815987
48,444273.166895,4635276.897924
49,444273.504722,4635958.891135
50,444274.882142,4635655.882106
51,444275.866378,4635685.874226
52,444276.192116,4635730.416875
53,444276.337070,4635612.954313
54,444276.356461,4635556.871177
55,444276.949666,4635306.868136
56,444277.204688,4635441.698596
57,444277.557898,4635637.861288
58,444277.589676,4635522.861741
59,444277.604423,4636003.858817
60,444278.429378,4635246.856962
61,444278.603802,4636003.850998
62,444278.673164,4635501.653407
63,444279.175169,4635438.049874
64,444279.547780,4635389.847268
65,444283.768690,4635215.982074
66,444289.746466,4635204.968730
67,444318.658842,4636013.787690
68,444324.443985,4635475.245693
69,444361.371021,4635477.832164
70,444366.780274,4636011.494997
71,444368.132685,4635438.154622
72,444368.140494,4635439.154555
73,444376.423041,4635731.838015
74,444394.819934,4636014.342685
75,444400.115156,4635437.904933
76,444401.114606,4635437.897132
77,444409.011774,4635450.835408
78,444413.394776,4635474.551051
79,444424.277550,4635203.968002
80,444461.254601,4635203.179649
81,444468.174222,4635475.373812
82,444474.646323,4635737.204973
83,444475.819901,4636003.144186
84,444475.879041,4635957.310658
85,444476.683548,4635932.304541
86,444477.756536,4635685.297721
87,444478.256143,4635922.492345
88,444479.364129,4635474.786595
89,444479.420237,4635642.285041
90,444480.624169,4635540.276332
91,444481.007953,4635461.273871
92,444481.728997,4635810.265970
93,444482.423534,4635835.260397
94,444482.541348,4635786.259781
95,444482.796451,4635434.260120
96,444483.002085,4635781.256231
97,444484.415602,4635257.248741
98,444487.271943,4635745.623170
99,444493.034573,4636023.376552
100,444497.203862,4635220.149366
101,444512.188621,4635736.629090
102,444524.823888,4636024.328871
103,444530.339748,4635218.141311
104,444538.617919,4636024.571447
105,444542.371984,4635736.544027
106,444557.572743,4635737.675694
107,444562.517338,4635474.039005
108,444566.377276,4635738.857156
109,444583.304668,4635473.727260
110,444595.601439,4636026.627940
111,444617.293641,4635474.462927
112,444629.119619,4635735.719178
113,444644.129060,4635733.669197
114,444670.369148,4636516.793773
115,444671.368445,4636516.786009
116,444672.127828,4636260.781603
117,444673.313439,4636091.773433
118,444673.455811,4636045.772625
119,444673.560722,4636155.771111
120,444682.560168,4636027.702018
121,444684.561295,4636542.683383
122,444685.560589,4636542.675621
123,444690.010208,4635989.644405
124,444690.691223,4635948.639382
125,444691.693985,4635942.631644
126,444695.404007,4635751.104118
127,444696.529544,4635741.595453
128,444698.728701,4635696.578688
129,444702.649786,4635493.549700
130,444702.756049,4635475.049016
131,444706.240976,4635215.773923
132,444733.325011,4636026.907928
133,444777.224510,4635475.721334
134,444778.207628,4635215.715728
135,444864.439540,4636025.541764
136,444905.394338,4636022.724864
137,445022.320568,4636021.821362
138,445089.278329,4636021.304836
139,445092.621142,4635482.533291
140,445094.094312,4635219.774176
141,445479.168727,4636558.305354
142,445489.292167,4636026.882090
143,445497.521383,4635528.423494
144,445497.829642,4635508.837978
145,445498.137904,4635489.252473
146,445503.740491,4635949.372176
147,445507.150210,4635225.752693
148,445512.846313,4636018.301926
149,445517.343375,4635225.474728
150,445518.890364,4635499.093641
151,445539.951143,4635489.349356
152,445548.011820,4636020.782979
153,445557.006142,4636020.714222
154,445594.928168,4635489.929262
155,445598.922129,4635489.398765
156,445641.909635,4635490.570589
157,445657.889292,4635488.948697
158,445721.670917,4635490.712404
159,445876.611945,4635493.133488
160,445899.611549,4635231.361510
161,445901.806624,4635494.092096
162,445910.847273,4636026.518222
163,445961.827938,4635484.386636
164,445966.870534,4635480.448423
165,445967.449551,4635464.544200
166,445967.787404,4635232.344093
167,445968.028579,4635448.639978
168,445968.732821,4635455.834559
169,445976.244569,4634798.784802
170,445976.796807,4634739.781288
171,445977.175284,4634723.778609
172,445979.757265,4634701.759294
173,445979.764845,4634702.759225
174,445991.443843,4634829.169225
175,445997.686707,4634693.373476
176,446005.675570,4634692.312946
177,446023.965193,4634863.422390
178,446023.972768,4634864.422321
179,446051.709780,4634831.212636
180,446051.717351,4634832.212568
181,446054.912792,4634858.188070
182,446055.902840,4635490.573563
183,446055.912321,4634858.180502
184,446068.666436,4634694.335872
185,446089.934063,4636029.577085
186,446116.652603,4634694.972823
187,446142.657106,4635490.267132
188,446162.733265,4636030.609753
189,446195.712363,4636030.360547
190,446250.791903,4636023.028089
191,446275.776720,4636018.506293
192,446288.514346,4636011.210302
193,446291.577820,4635489.642791
194,446295.273299,4635880.360695
195,446295.489852,4635975.358067
196,446296.528400,4635244.758252
197,446296.834813,4635822.349539
198,446298.586532,4634695.599320
199,446301.623122,4635496.316995
200,446307.553731,4635222.275411
201,446308.553208,4635222.267878
202,446312.662198,4635502.233714
203,446314.630246,4634702.228336
204,446314.637780,4634703.228267
205,446315.068456,4634926.222292
206,446315.854512,4634964.215912
207,446316.349251,4634897.212995
