35487981,483873.155864,4217312.884405
35487986,483347.509716,4216944.185922
278009537,483839.316747,4215311.743510
278009538,483778.271455,4215195.128117
278009625,484997.812942,4217037.683024
278009627,484913.787336,4216971.663141
278009629,484840.357747,4216913.724304
278009630,484700.331052,4216763.151346
278009631,484627.078733,4216684.609751
278009632,484550.365014,4216603.179395
278009633,484515.897031,4216560.593119
278009636,484494.000988,4216512.812765
278009637,484472.067966,4216450.231141
278009638,484451.852506,4216378.026532
278009641,484425.707861,4216240.225520
278009643,484370.418789,4216048.544756
278009644,484305.157219,4215916.643771
278009645,484213.269468,4215733.466657
278009648,484112.183212,4215625.147461
278009650,484056.288891,4215561.390016
278009651,484014.133789,4215506.083185
278009652,483975.647689,4215457.360143
278009654,483915.472049,4215416.158048
279589608,483967.402203,4215100.800588
279589614,483960.896850,4214854.360457
279589617,484013.851425,4214602.989192
279589619,483997.493419,4214705.720721
279589624,483918.559939,4215259.816592
279589686,483983.943620,4214714.623479
279589687,483952.235779,4214856.152631
279589950,484027.777265,4214512.134592
279589951,484037.509411,4214474.568621
279589952,484076.495409,4214330.839999
279589956,484142.293161,4213676.912741
279589957,484131.519018,4213556.980537
279589959,484125.302393,4213453.538513
279590300,484221.128268,4213448.594242
279590303,484366.068735,4213441.061164
279590306,484756.088248,4213399.864423
279590307,484888.568774,4213389.123858
279591052,484546.884331,4213849.320835
279591053,484402.186927,4213865.648975
279591054,484264.451021,4213880.346433
279591055,484168.120558,4213889.363228
279591056,483708.213178,4213929.539196
279591057,483531.534493,4213947.255491
279591058,483369.702762,4213967.974644
279591059,484134.838075,4213326.821150
279591116,483387.166440,4213655.912682
279591120,483284.440468,4213488.191035
279591398,483398.858761,4213773.445502
279591415,483583.652842,4214510.767907
279591424,483740.438792,4214897.366788
279591449,483400.355477,4214071.699719
279591451,483452.949573,4214174.559674
279591454,483531.523140,4214313.838723
279591457,483645.638837,4214703.960875
279591459,483761.703418,4214994.021887
279591485,483957.622749,4215104.569935
279591486,483949.823470,4214963.672537
279591653,483748.070266,4215346.341585
279591654,483737.300942,4215350.446022
279591656,483641.771014,4215373.758560
279591658,483484.996574,4215339.942312
279591659,483439.656046,4215329.592678
279591660,483305.403789,4215293.548724
279591661,483148.726853,4215248.865157
279591663,482961.983519,4215232.329569
279591664,482813.171143,4215226.082025
279591665,482704.630267,4215221.050505
279591666,482509.107180,4215212.787730
279591764,483332.860328,4215436.125549
279591766,483128.400672,4215591.191763
279591769,482637.241466,4215745.865494
279591843,482517.391577,4215784.288218
279591848,482471.601016,4215870.675553
279591863,482445.143525,4215709.603120
279591881,482506.386095,4215837.525693
279591918,483141.973378,4216184.429316
279591921,483170.173007,4216184.682178
279591922,483174.381385,4216193.028475
279591923,483174.484383,4216200.506636
279591926,483148.663599,4216214.329080
279592059,482424.962886,4215880.139818
338487126,483832.453529,4213917.133412
338487127,483806.956541,4213346.699461
338487216,483571.632019,4214147.958873
338487217,483673.190885,4214490.340393
338487310,483982.438369,4214432.568374
338487319,483725.254672,4214673.978262
360189244,482684.837958,4213301.951791
360189339,482716.176209,4213334.251313
360189342,482879.144568,4213348.600741
360189343,482944.252319,4213355.799533
360189449,482716.349829,4213370.943641
360189453,482777.797679,4213431.529066
360189460,482953.384489,4213512.881235
360189540,482786.293759,4213530.471714
360189542,482999.127428,4213504.797796
360189543,483101.652359,4213490.828089
360189631,482795.317317,4213642.661267
360189632,482803.129635,4213741.982638
360189633,482807.078053,4213902.048715
360189635,482819.770418,4214166.893307
360189874,482453.230228,4213751.443109
360189875,482671.248003,4213745.821221
360190684,482489.120588,4214685.572571
360190711,482469.034690,4214581.584125
360190819,482522.557228,4214832.427832
360190821,482547.689416,4214971.789244
360190835,482427.146775,4214921.073480
360190869,482520.637433,4214993.582815
360190871,482490.572928,4214692.171291
360190895,482647.403031,4214731.970998
360190928,482711.137411,4214883.545259
360190929,482617.133913,4214663.731160
360191001,482401.938899,4215099.531859
360191004,482911.706371,4214784.242788
360191085,482514.967592,4215106.791093
360191086,482700.734158,4215119.901096
360191087,482810.028331,4215123.865827
360191088,482960.351158,4215130.221146
360191089,483166.756938,4215137.651397
360191090,483325.406332,4215215.584493
360191121,482694.695407,4214971.633668
360191192,482612.821440,4214975.712114
360191193,482612.383563,4215116.903173
360191195,482612.928658,4215217.016660
360191196,482611.716522,4215348.689474
360191240,482711.068018,4215350.721104
360191241,482712.057175,4215462.406297
360191242,482715.338669,4215588.322213
360191253,482611.213007,4215467.112789
360191297,482949.129266,4215452.912465
360191384,483129.607677,4215376.092011
360191385,482958.729099,4215362.952466
360191386,482499.555463,4215343.679452
360191387,482421.276306,4215341.594189
360191411,482819.449989,4215356.074803
360191413,482821.933330,4215457.526829
360191414,482825.172700,4215564.103412
360191533,482933.510003,4215545.137376
360191535,482610.033302,4215605.775752
360191536,482575.414909,4215623.091514
360191564,483108.084620,4215523.795070
360191585,483098.434144,4215602.626227
360191586,483092.537237,4215647.497457
360191652,483225.797524,4215668.205943
360191654,483454.224113,4215700.984987
360191655,483557.119058,4215714.481429
360191657,483600.961957,4215779.646451
360191658,483668.619980,4215888.902250
360191705,483447.414009,4215759.238966
360191706,483461.947748,4215856.983240
360191826,483531.721759,4215818.208604
360191909,483498.065122,4215751.658744
360191911,483624.520656,4215958.536584
360191958,482840.808904,4215845.885380
360191959,482705.380566,4215864.909669
360192121,482825.525190,4215686.585901
360192122,482831.581351,4215752.214231
360192126,482868.759460,4216033.096986
360192132,482720.418770,4215718.916673
360192139,482724.780029,4215862.183740
360192174,483085.142047,4215714.218817
360192175,482722.010613,4215771.173144
360192222,483101.029419,4215807.122039
360192247,483130.107623,4215986.942574
360192258,482941.306181,4215650.961149
360192264,482957.147305,4215733.401130
360192268,482973.132283,4215826.170764
360192303,482992.294580,4215946.006894
360192304,483002.202827,4216005.192003
360192306,483022.989313,4216117.923748
360192310,482867.208774,4216025.333365
360192313,482857.777648,4216027.172702
360192385,482912.539657,4215956.657634
360192389,483120.764372,4215929.165285
360192407,482923.993854,4216016.860223
360192414,482890.284364,4215838.514642
360192418,482900.380275,4215898.975213
360192436,482982.939974,4215887.475290
360192439,483022.726884,4215723.567899
360192492,483038.825219,4215816.381805
360192594,483212.499160,4215790.405638
360192885,483227.763594,4215896.802512
360193007,483439.829531,4215868.311902
360193008,483346.660365,4215884.866040
360193009,483327.183662,4215888.489380
360193010,483118.464029,4215914.923385
360193014,483328.061897,4215772.461956
360193041,483340.261572,4215682.730113
360193042,483368.344197,4215442.311526
360193070,483484.095494,4215476.307713
360193110,483633.280928,4215518.371899
360193153,483246.912606,4215504.493204
360193155,483241.346888,4215544.503812
360193157,483234.701056,4215605.231922
360193175,483354.673233,4215559.307899
360193181,483469.160928,4215576.230465
360193189,483596.613029,4215595.303472
360193211,483461.332902,4215638.591800
360193212,483347.320848,4215622.289731
360193230,483284.990106,4215423.562808
360193235,483274.586695,4215482.345708
360193312,483278.113534,4215487.464650
360193314,483361.422389,4215501.508898
360193315,483475.747208,4215528.617551
360193316,483606.515613,4215565.714226
360193318,483656.840852,4215640.541881
360193319,483701.567012,4215722.393304
360193320,483763.515801,4215831.705582
360193341,483830.624744,4215645.313229
360193343,483779.257898,4215677.280684
360193611,483733.579971,4215597.206005
360193613,483825.524238,4215749.354615
360193671,483507.910645,4215261.229285
360193780,483413.038695,4215254.463308
360194052,483515.802701,4215038.005546
360194055,483414.200205,4215043.458077
360194057,483221.574729,4215008.576456
360194059,483181.734308,4215102.902951
360194109,482948.517952,4214794.795808
360194110,482953.155367,4214950.344905
360194111,482955.773379,4215028.695812
360194177,482781.014462,4214849.779220
360194178,482800.177053,4214963.168265
360194179,482805.094737,4215037.597613
360194250,483209.245759,4214807.362822
360194251,483106.232395,4214882.923332
360194867,482698.185787,4215042.459929
360194925,483109.505251,4215020.323109
360194926,483217.644603,4215016.517752
360194966,482487.777318,4215466.631581
360195005,482490.037366,4215469.622549
360195049,482462.084234,4215421.705236
360195248,482471.332388,4215522.876459
360196238,482723.494491,4215888.848942
360196239,482665.343031,4215923.312035
360196240,482541.586784,4215995.661641
360196430,482447.854992,4216157.755997
360196431,482588.414231,4216075.760584
360196432,482761.828710,4215975.391028
360196509,482536.240062,4216314.202946
360196510,482679.813763,4216232.202671
360196511,482821.237665,4216152.284310
360196512,482949.871679,4216076.877549
360196537,482441.758017,4216476.287973
360196612,482453.816506,4216481.510381
360196613,482586.855100,4216403.281224
360196617,482871.011034,4216238.226052
360196619,483000.276543,4216163.340244
360196620,483049.404220,4216132.770473
360196644,482942.322435,4216081.309232
360196645,482931.182604,4216066.797255
360196732,482968.381118,4216406.353599
360196733,483013.707674,4216484.627356
360196734,483043.836881,4216536.647452
360196736,483103.425460,4216639.557619
360196737,483147.033595,4216714.850973
360196738,483194.169278,4216796.250978
360196803,482762.685759,4216634.484845
360196805,483071.631823,4216451.731642
360196806,483167.823440,4216394.569638
360196827,482730.493838,4216319.362165
360196850,482874.390082,4216567.822317
360196892,482918.486160,4216644.655712
360197077,482856.853118,4216680.755785
360197078,483029.752168,4216581.735421
360197080,483060.159640,4216564.829668
360197082,483221.404814,4216467.157824
360197083,483235.690203,4216459.639192
360197085,483319.162518,4216429.489224
360197086,483376.314248,4216408.391783
360197259,482950.266919,4216727.772776
360197260,482992.458544,4216749.421426
360197261,483149.145728,4216825.535521
360197433,482937.574399,4216775.765059
360197730,482960.928586,4216786.956339
360197731,483098.024438,4216852.613757
360197739,483499.126316,4217192.586070
360197956,482911.616653,4216958.673205
360197965,482655.840696,4216995.924495
360197978,482907.076423,4216946.688394
360198003,482774.168958,4216725.144426
360198004,482820.704090,4216802.704499
360198121,482534.620844,4216966.955811
360198122,482614.287634,4216919.575297
360198123,482681.182367,4216881.209869
360198189,482713.078242,4216660.075514
360198190,482806.491539,4216706.336366
360198192,482900.661525,4216758.599387
360198245,482634.356425,4216803.373806
360198246,482568.039202,4216841.394424
360198247,482490.052826,4216887.617865
360198248,482427.664685,4216921.470440
360198320,482721.979423,4216956.817592
360198321,482865.047615,4216876.630084
360198322,482945.400117,4216833.012782
360198332,483040.970145,4216885.074797
360198352,482943.204196,4216839.530412
360198353,482933.577075,4216839.428360
360198455,482499.161874,4216570.588302
360198456,482768.023921,4217039.105113
360198504,482638.211152,4216490.860363
360198530,482701.220025,4216604.034829
360198547,482686.546054,4216572.443524
360198634,482828.508237,4216488.585172
360198635,483097.654218,4216331.768871
360198698,482491.668512,4216234.853963
360198847,482401.730473,4216025.562918
360198912,482852.765152,4216024.464764
360198913,482773.496096,4216069.833703
360198914,482633.733441,4216152.112708
360198954,482729.599444,4215994.043695
360198977,482411.551120,4216013.214771
360198978,482453.560248,4216008.597952
360199069,482539.314946,4215991.172789
360199117,482403.908519,4216002.612737
360199205,482517.459929,4216117.153311
360199245,483120.992251,4216304.714419
360199270,483216.694845,4216371.990153
360199271,483281.386202,4216354.626933
360199272,483361.867770,4216336.466649
360199280,483332.169942,4216284.655339
360199327,483413.559011,4216589.683733
360199435,483126.331316,4216338.478183
360199436,483327.049016,4216608.588061
360199438,483382.144723,4216685.667924
360199439,483431.530161,4216749.001239
360199440,483468.905823,4216791.909976
360199495,483045.688451,4216775.274895
360199519,483275.572552,4216539.678599
360199520,482985.548197,4216710.679094
360199588,482987.624968,4216765.131594
360199663,482977.322074,4216777.446774
360199759,483290.973813,4216895.458249
360199800,483228.424787,4216869.267144
360199803,483233.178739,4216861.601532
360199843,483295.290755,4216810.835051
360200086,483764.956696,4216947.200562
360200214,483130.748750,4216312.006320
360200219,483105.957265,4216340.073425
360200223,483103.435063,4216307.446718
360200255,483193.174252,4216279.856743
360200258,483138.779529,4216204.740649
360200286,483062.949421,4216250.876412
360200287,482924.778487,4216331.072304
360200288,482784.570369,4216412.739444
360200289,482641.818912,4216496.944175
360200293,482635.342410,4216485.962209
360200314,482778.841540,4216402.832063
360200315,482919.181780,4216321.397558
360200317,483056.749918,4216242.223602
360200318,483137.328568,4216194.158512
360200379,483357.889543,4216601.779460
360200389,483438.574012,4216681.060298
360200444,483617.438614,4216545.036902
360200445,483509.100595,4216575.244782
360200485,483686.163384,4216815.075891
360200486,483622.486485,4216825.321675
360200488,483532.883712,4216839.936034
360200591,483700.866479,4216907.727549
360200612,483621.910790,4217121.495468
360200725,483709.913205,4216911.426606
360200740,483629.447522,4217124.287613
360200750,483583.573525,4217236.787876
360201148,483651.451164,4217065.781508
360201192,483644.140151,4217061.890437
360201218,483725.145322,4216864.151718
360201316,483733.191102,4216844.962736
360201318,483749.202880,4216806.085660
360201319,483855.225935,4216781.322302
360201321,483997.789045,4216713.671524
360201323,484122.597806,4216658.728609
360201324,484277.926982,4216561.277783
360201326,484470.144605,4216443.921433
360201420,483653.655589,4216688.684932
360201460,483783.094085,4216652.623251
360201490,483802.085258,4216728.223896
360201628,483868.672562,4216851.219818
360201629,483881.540257,4216916.624815
360201630,483894.454744,4216979.167102
360201639,483981.360541,4216899.309253
360201676,483974.669851,4216853.830693
360201677,483992.713973,4216962.010071
360201708,484083.032665,4216941.596427
360201709,484237.619986,4216917.565196
360201710,484342.444298,4216903.284641
360201847,483820.971372,4216078.089887
360201850,483843.936613,4216163.136114
360201853,484040.331712,4216836.238580
360201910,483994.228953,4216344.286833
360201911,484058.155729,4216325.078335
360201912,484208.397631,4216283.180206
360201919,484076.941791,4216413.417610
360201942,483931.274915,4216475.192389
360201943,484016.155921,4216451.315785
360201944,484355.223191,4216242.212287
360202039,484191.139607,4216797.268168
360202041,484225.011159,4216866.771943
360202052,483635.516658,4216614.702878
360202107,483724.749377,4216588.983794
360202109,483792.468628,4216569.011184
360202111,483945.012974,4216528.290829
360202117,483968.158681,4216612.760133
360202135,483965.423191,4216603.822490
360202137,483836.950644,4216556.729614
360202146,483859.053926,4216632.224399
360202152,483851.842077,4216634.324523
360202166,483891.037466,4216765.529684
360202276,483592.701939,4216451.728641
360202277,483746.812661,4216413.242751
360202278,483901.586532,4216372.372956
360202501,483525.371357,4216197.853915
360202502,483538.513234,4216249.432774
360202504,483553.413676,4216303.549008
360202506,483566.105726,4216353.974885
360202509,483573.362791,4216378.792120
360202578,483645.140230,4216220.793195
360202579,483690.780779,4216208.220053
360202580,483758.188513,4216188.780388
360202609,483720.118409,4216313.813280
360202610,483733.135369,4216365.015454
360202618,483887.255807,4216321.372811
360202804,483760.980911,4216457.086378
360202814,483851.030634,4216605.111640
360202850,483606.351358,4216503.217847
360202889,483777.252529,4216509.402848
360202924,483620.044822,4216554.895615
360203006,483747.404102,4216663.522979
360203051,483770.688358,4216737.384163
360203053,483667.853891,4216738.808416
360203093,483531.105712,4216665.884266
360203094,483545.535109,4216730.309193
360203097,483453.717060,4216777.327757
360203117,483595.177500,4216716.717785
360203120,483657.795579,4216702.701425
360203239,483640.889014,4216639.934468
360203248,483474.944977,4216429.174437
360203254,483579.511750,4216401.969442
360203271,483385.222640,4216451.735017
360203272,483426.981407,4216441.231998
360203285,483447.998235,4216584.710065
360203287,483496.347650,4216520.702664
360203296,483602.720367,4216489.522138
360203299,483591.120537,4216445.762415
360203336,483485.717131,4216475.243526
360203344,483368.442911,4216348.957975
360203356,483428.850933,4216337.840277
360203357,483496.416477,4216319.230277
360203377,483507.928152,4216362.413071
360203379,483501.972133,4216396.144276
360203398,483529.053597,4216390.098373
360203410,483380.343368,4216427.978303
360203508,483268.225282,4216285.806092
360203509,483300.123375,4216436.362734
360203547,483580.536610,4216405.850822
360203555,483648.965271,4216331.995833
360203617,483638.163339,4216292.617191
360203626,483916.398478,4216422.939462
360203654,483808.249459,4216452.543814
360203708,484071.017322,4216383.182744
360203784,483943.891675,4216304.385718
360203785,483979.679944,4216293.486675
360203786,484001.185740,4216287.575267
360203787,484035.721765,4216277.433403
360203788,484195.333700,4216233.419799
360203835,483914.356462,4216199.413436
360203933,484169.080971,4216128.495787
360203940,484007.199910,4216174.467112
360203943,483972.346459,4216183.910695
360203947,483858.891564,4216214.711913
360204120,483194.838227,4216287.453762
360204332,483388.979646,4216276.018946
360204339,483518.194683,4216173.924207
360204341,483566.319910,4216066.456644
360204350,483583.584014,4216035.188302
360204362,483625.383953,4216145.372014
360204401,483684.678438,4216128.932604
360204402,483788.109397,4216097.050277
360204435,483422.703834,4216028.953810
360204436,483491.574015,4216091.072037
360204437,483540.171422,4216136.099968
360204455,483440.288195,4216148.139542
360204456,483394.568962,4216199.859189
360204457,483445.827366,4216247.022620
360204494,483323.810278,4216136.036897
360204585,483499.833763,4216200.168635
360204671,483280.719161,4216177.632751
360204680,483567.118282,4215869.332385
360204716,483371.404055,4216083.414328
360204792,483354.455007,4216005.713547
360204815,483247.601112,4216027.178585
360204834,483218.734895,4215898.296647
360204844,483139.361284,4216043.854613
360204849,483257.949302,4216075.156645
360204859,483151.321602,4216099.462942
360204865,483271.696172,4215781.208799
360204872,483289.453104,4215889.054221
360204881,483283.862848,4215675.565992
360204928,483601.702877,4215671.940992
360204929,483564.532448,4215690.012128
360204942,483647.078491,4215753.879591
360204943,483708.726327,4215865.943741
360204997,483842.135185,4215536.610251
360204998,483787.117271,4215567.353225
360205015,483698.940812,4215410.681740
360205016,483753.552556,4215506.838106
360205038,483699.060165,4215537.203389
360205039,483622.126239,4215579.785479
360205112,483661.427100,4215472.935345
360205146,483660.208694,4215557.008310
360205148,483695.320296,4215619.062257
360205150,483740.518232,4215700.169556
360205161,483527.657914,4215488.103569
360205302,484407.837959,4214885.056519
360205304,484242.025383,4214966.125408
360205305,484129.975891,4215021.052677
360205311,483879.562938,4215143.723230
360205320,483583.575636,4215253.876858
360205333,483852.153166,4214980.373838
360205411,483957.330059,4214959.042168
360205413,484090.644337,4214921.435788
360205415,484198.934006,4214871.752280
360205417,484321.336476,4214808.695452
360205443,483424.905960,4215125.132550
360205477,483622.875340,4215370.389867
360205519,483393.080586,4214799.167068
360205522,483407.617594,4214962.574179
360205618,483487.510891,4214819.181727
360205625,483682.090320,4215006.195918
360205626,483697.351506,4215113.348018
360205629,483717.146157,4215220.535564
360205693,483544.628114,4215147.382572
360205718,483507.816346,4214960.697134
360205801,483243.339870,4214956.405463
360205803,483642.171397,4214944.739697
360205869,483440.879877,4214544.007773
360205872,483481.664080,4214763.771546
360205939,484016.537719,4214563.739281
360205940,483880.207396,4214618.029235
360205943,483843.930873,4214459.978824
360206030,484402.579937,4214438.429346
360206031,484320.598597,4214329.550027
360206034,484224.796216,4214227.033544
360206035,484113.168685,4214196.868984
360206038,483858.547596,4214203.611470
360206039,483795.177044,4214215.120037
360206040,483824.589867,4214364.995221
360206057,484303.751829,4214389.886021
360206058,484189.744158,4214361.211752
360206100,484153.607852,4214505.577876
360206101,484126.731365,4214607.685855
360206236,484262.002546,4214535.194393
360206238,484232.333877,4214636.231104
360206315,484002.809079,4214467.301935
360206360,483647.771043,4214404.633987
360206373,483808.779852,4214286.281778
360206478,483690.461791,4214292.551511
360206842,483790.058194,4214078.755732
360206846,484162.818474,4213991.817830
360206847,484412.449037,4213967.607896
360206848,484553.238857,4213949.789374
360206849,484690.296736,4213938.737364
360206850,484801.315468,4213928.223906
360207023,484591.341252,4214372.455057
360207025,484583.171331,4214271.623678
360207026,484572.433967,4214167.457401
360207027,484563.599284,4214067.814532
360207028,484559.743000,4214017.892194
360207173,484786.457411,4214250.663233
360207175,484796.439613,4214351.125302
360207177,484964.839645,4214452.328312
360207196,484955.863607,4214320.552795
